service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
72663,1,1,1,1,1,0,0,20160301,20240229
72664,1,1,1,1,1,0,0,20160301,20240229
72666,0,0,1,0,0,0,0,20160301,20240229
72667,1,1,1,1,1,0,0,20160301,20240229
72669,1,1,1,1,1,0,0,20160301,20240229
72675,1,1,1,1,1,0,0,20160301,20240229
72677,1,1,1,1,1,0,0,20160301,20240229
72679,1,1,1,1,1,0,0,20160301,20240229
72688,0,1,0,1,0,0,0,20160301,20240229
72689,1,0,1,0,1,0,0,20160301,20240229
72690,1,1,1,1,1,0,0,20160301,20240229
72693,1,1,1,1,1,0,0,20160301,20240229
72695,1,1,1,1,1,0,0,20160301,20240229
72700,1,1,0,1,1,1,1,20150427,20200426
72701,1,1,1,1,1,0,0,20160301,20240229
72703,1,1,1,1,1,0,0,20160301,20240229
72704,1,1,1,1,1,1,0,20160301,20240229
72706,1,1,1,1,1,1,0,20160301,20240229
72761,1,1,1,1,1,0,0,20160301,20240229
72762,1,1,1,1,1,0,0,20160301,20240229
72768,1,1,1,1,1,0,0,20160301,20240229
72794,0,0,0,0,0,1,1,20160301,20240229
72805,0,0,0,0,0,1,0,20160301,20240229
72810,0,0,0,0,0,0,1,20160301,20240229
72813,0,0,0,0,0,1,0,20160301,20240229
72819,1,1,1,1,1,0,0,20160301,20240229
72827,1,1,1,1,1,0,0,20160301,20240229
72828,1,1,1,1,1,0,0,20160301,20240229
72830,0,1,0,1,0,0,0,20160301,20240229
72831,1,0,1,0,1,0,0,20160301,20240229
72832,1,1,1,1,1,0,0,20160301,20240229
72836,1,1,1,1,1,0,0,20160301,20240229
72837,1,1,1,1,1,0,0,20160301,20240229
72839,1,1,1,1,1,0,0,20160301,20240229
72841,1,1,1,1,1,0,0,20160301,20240229
72842,1,1,1,1,1,0,0,20160301,20240229
72846,1,1,1,1,1,0,0,20160301,20240229
72847,1,1,0,1,1,0,0,20160301,20240229
72855,0,0,1,0,0,0,0,20160301,20240229
72858,0,0,1,0,0,0,0,20160301,20240229
72879,1,1,1,1,1,0,0,20160301,20240229
72902,0,0,0,0,0,1,0,20160301,20240229
72903,0,0,0,0,0,1,0,20160301,20240229
72905,1,1,1,1,1,0,0,20160301,20240229
72910,0,0,1,0,0,0,0,20160301,20240229
72912,0,0,0,0,0,0,1,20160301,20240229
72914,1,1,1,1,1,0,0,20160301,20240229
72915,0,0,0,0,1,0,0,20160301,20240229
72916,0,0,0,0,1,0,0,20160301,20240229
72917,1,1,1,1,1,0,0,20160301,20240229
72918,1,1,1,1,1,0,0,20160301,20240229
72919,1,1,1,1,1,0,0,20160301,20240229
72922,0,0,0,0,0,0,1,20160301,20240229
72924,1,1,1,1,1,0,0,20160301,20240229
72929,1,1,1,1,1,0,0,20160301,20240229
72931,0,0,0,0,0,1,0,20160301,20240229
72932,0,0,0,0,0,1,1,20160301,20240229
72934,1,1,1,1,1,0,0,20160301,20240229
72935,1,1,1,1,1,0,0,20160301,20240229
72936,1,1,1,1,1,0,0,20160301,20240229
72937,1,1,1,1,1,0,0,20160301,20240229
72938,1,1,1,1,1,0,0,20160301,20240229
72939,1,1,1,1,1,0,0,20160301,20240229
72940,1,1,1,1,1,0,0,20160301,20240229
72941,0,1,0,0,0,0,0,20160301,20240229
72942,0,1,0,0,0,0,0,20160301,20240229
73201,1,1,1,1,1,1,0,20150501,20181231
73202,1,1,1,1,1,1,1,20150501,20181231
73203,1,1,1,1,1,1,0,20150501,20181231
73312,1,1,0,0,1,0,0,20150501,20181101
73313,0,0,0,0,0,1,0,20150501,20181101
73314,0,0,1,1,0,0,0,20150501,20181101
73317,0,0,0,0,0,1,0,20150501,20221231
73328,0,0,0,0,0,1,0,20150501,20221231
73334,1,1,1,1,1,0,0,20150501,20221231
73337,1,1,1,1,1,1,1,20150501,20221231
73346,0,0,0,0,0,1,0,20150501,20221231
73347,0,0,0,0,0,1,0,20150501,20221231
73348,0,0,0,0,0,1,0,20150501,20221231
73369,1,1,1,1,1,1,0,20150501,20181231
73370,1,1,1,1,1,1,0,20150501,20181231
73371,1,1,1,1,1,1,0,20150501,20181231
73372,1,1,1,1,1,1,0,20150501,20181231
73422,1,1,1,1,1,0,0,20150601,20181101
73423,1,1,1,1,1,0,0,20150601,20181101
73424,1,1,1,1,1,0,0,20150601,20181101
73425,1,1,1,1,1,0,0,20150601,20181101
73426,1,1,1,1,1,0,0,20150601,20181101
73427,1,1,1,1,1,0,0,20150601,20181101
73428,1,1,1,1,1,0,0,20150601,20181101
73429,1,1,1,1,1,0,0,20150601,20181101
73430,1,1,1,1,1,0,0,20150601,20181101
73602,1,1,1,1,1,0,0,20170901,20180612
74129,0,0,0,0,0,1,0,20150601,20181101
74130,0,0,0,0,0,1,0,20150601,20181101
74131,0,0,0,0,0,1,0,20150601,20181101
74132,0,0,0,0,0,1,0,20150601,20181101
74133,0,0,0,0,0,1,0,20150601,20181101
74134,0,0,0,0,0,1,0,20150601,20181101
74135,0,0,0,0,0,1,0,20150601,20181101
74136,0,0,0,0,0,0,1,20150601,20181101
74137,0,0,0,0,0,0,1,20150601,20181101
74138,0,0,0,0,0,0,1,20150601,20181101
74139,0,0,0,0,0,0,1,20150601,20181101
74140,0,0,0,0,0,0,1,20150601,20181101
74141,0,0,0,0,0,0,1,20150601,20181101
74325,1,1,1,1,1,0,0,20150518,20200131
74326,1,1,1,1,1,0,0,20150518,20200131
74327,1,1,1,1,1,1,0,20150518,20200131
74328,0,0,0,0,0,1,0,20150518,20200131
74355,0,1,0,1,0,1,0,20150615,20181101
74356,1,0,1,0,1,0,0,20150615,20181101
74393,1,1,1,1,1,1,1,20150601,20221231
74643,1,1,1,1,1,1,1,20100401,20211231
74679,1,1,1,1,1,1,0,20090401,20211231
74682,1,1,1,1,1,0,0,20150601,20221231
74732,1,1,1,1,1,0,0,20150701,20230630
74783,1,1,1,1,1,0,0,20140901,20210531
74784,1,1,1,1,1,1,0,20140901,20210531
74785,0,0,0,0,0,1,0,20140901,20210531
74851,0,0,1,0,0,0,0,20150604,20171231
74943,1,1,1,1,1,0,0,20170901,20181101
74944,1,1,1,1,1,0,0,20170901,20181101
74991,1,1,1,1,1,0,0,20150701,20230630
74996,1,1,1,1,1,0,0,20150701,20230630
74998,1,1,1,1,1,1,0,20160606,20180831
75010,1,1,1,1,1,0,0,20150701,20230630
75012,1,1,1,1,1,0,0,20150701,20230630
75013,1,1,1,1,1,0,0,20150701,20230630
75158,1,1,1,1,1,1,1,20150630,20180910
75164,1,1,1,1,1,1,1,20100905,20200904
75165,1,1,1,1,1,1,1,20100905,20200904
75203,1,1,1,1,1,1,1,20150915,20171130
75206,1,1,1,1,1,1,1,20150915,20171130
75383,1,1,1,1,1,0,0,20150707,20181101
75384,0,0,0,0,0,1,1,20150707,20181101
75390,1,1,1,1,1,1,1,20150707,20181101
75393,1,1,1,1,1,1,1,20150707,20181101
75446,1,1,1,1,1,1,0,20150901,20221231
75584,1,1,1,1,1,0,0,20170901,20181101
75623,1,1,1,1,1,0,0,20150806,20171231
75626,1,1,1,1,1,0,0,20150806,20171231
75630,1,1,1,1,1,0,0,20150801,20171231
76106,1,1,1,1,1,0,0,20170901,20181101
76107,1,1,1,1,1,0,0,20170901,20181101
76108,1,1,1,1,1,0,0,20170901,20181101
76109,1,1,1,1,1,0,0,20170901,20181101
76110,1,1,1,1,1,0,0,20170901,20181101
76111,1,1,1,1,1,0,0,20170901,20181101
76177,1,1,1,1,1,0,0,20150901,20221231
76178,1,1,1,1,1,0,0,20160901,20181101
76179,1,1,1,1,1,0,0,20160901,20181101
76180,1,1,1,1,1,0,0,20160901,20181101
76181,1,1,1,1,1,0,0,20160901,20181101
76182,1,1,1,1,1,0,0,20160901,20181101
76183,1,1,1,1,1,0,0,20160901,20181101
76184,1,1,1,1,1,0,0,20160901,20181101
76185,1,1,1,1,1,0,0,20160901,20181101
76186,0,0,0,0,0,1,0,20160901,20181101
76187,0,0,0,0,0,1,0,20160901,20181101
76188,0,0,0,0,0,1,0,20160901,20181101
76189,0,0,0,0,0,1,0,20160901,20181101
76190,0,0,0,0,0,1,0,20160901,20181101
76191,0,0,0,0,0,1,0,20160901,20181101
76192,0,0,0,0,0,1,0,20160901,20181101
76193,0,0,0,0,0,1,0,20160901,20181101
76194,0,0,0,0,0,1,0,20160901,20181101
76207,1,0,0,0,1,1,0,20150901,20171231
76208,0,0,0,0,0,1,0,20150901,20171231
76209,1,0,0,0,1,0,0,20150901,20171231
76210,0,1,1,1,0,0,1,20150901,20171231
76211,0,1,1,1,0,0,0,20150901,20171231
76212,1,1,1,1,1,1,0,20150901,20171231
76213,0,0,0,0,0,0,1,20150901,20171231
76214,1,1,1,1,1,1,1,20150901,20171231
76226,1,1,1,1,1,1,1,20150817,20200630
76254,1,1,1,1,1,1,1,20150901,20221231
76268,1,1,1,1,1,0,0,20150901,20221231
76272,0,0,0,0,0,1,1,20150901,20221231
76273,0,0,0,0,0,0,1,20150901,20221231
76336,1,1,1,1,1,1,1,20150901,20181231
76344,1,1,1,1,1,0,0,20150901,20171231
76363,1,1,1,1,1,0,0,20150831,20181101
76403,1,1,1,1,1,0,0,20150901,20181101
76405,1,1,1,1,1,0,0,20150901,20181101
76407,1,1,1,1,1,0,0,20150901,20181101
76408,0,0,0,0,0,1,0,20150901,20181101
76413,1,1,1,1,1,0,0,20150901,20181101
76415,1,1,1,1,1,0,0,20150901,20181101
76416,0,0,0,0,0,1,0,20150901,20181101
76417,1,1,1,1,1,0,0,20150901,20181101
76421,1,1,1,1,1,0,0,20150901,20181101
76422,1,1,1,1,1,1,1,20150901,20181101
76440,1,1,1,1,1,0,0,20150901,20181101
76484,1,1,1,1,1,1,1,20150915,20171129
76770,1,1,1,1,1,0,0,20170901,20180531
76771,0,0,0,0,1,0,0,20150907,20230630
76772,1,1,1,1,0,0,0,20150907,20230630
76773,1,1,1,1,1,0,0,20150907,20230630
76884,0,0,0,0,1,1,1,20150918,20200917
76902,1,1,1,1,1,1,0,20150918,20190316
76904,1,1,1,1,1,0,1,20150918,20190316
76934,1,1,1,1,1,0,0,20160101,20181101
76935,1,1,1,1,1,0,0,20160101,20181101
76936,1,1,1,1,1,0,0,20160101,20181101
76940,1,1,1,1,1,0,0,20160101,20181101
76941,0,0,0,0,0,1,0,20160101,20181101
76942,1,1,1,1,1,0,0,20160101,20181101
76943,1,1,1,1,1,0,0,20160101,20181101
76944,0,0,0,0,0,1,0,20160101,20181101
76945,0,0,0,0,0,1,0,20160101,20181101
76946,0,0,0,0,0,0,1,20160101,20181101
76959,1,1,1,1,1,0,0,20150914,20181231
76962,1,1,1,1,1,0,1,20150914,20181231
76963,0,0,0,0,0,0,1,20150914,20181231
76970,0,0,0,0,0,1,1,20160202,20181101
76971,0,0,0,0,0,1,1,20160202,20181101
76972,0,0,0,0,0,1,1,20160202,20181101
76973,0,0,0,0,0,1,1,20160202,20181101
76974,0,0,0,0,0,1,1,20160202,20181101
76975,1,1,1,1,1,0,0,20160202,20181101
76976,1,1,1,1,1,0,0,20160202,20181101
76977,1,1,1,1,1,0,0,20160202,20181101
76978,1,1,1,1,1,0,0,20160202,20181101
76979,1,1,1,1,1,0,0,20160202,20181101
77044,1,1,1,1,1,0,0,20151101,20181101
77045,1,1,1,1,1,0,0,20151101,20181101
77048,1,1,1,1,1,0,0,20150921,20181231
77050,1,1,1,1,1,1,1,20150921,20181231
77051,1,1,1,1,1,0,0,20150921,20181231
77054,1,1,1,1,1,0,0,20170901,20180611
77055,1,1,1,1,1,0,0,20170901,20180611
77056,1,1,1,1,1,0,0,20170901,20180611
77087,1,1,1,1,1,0,0,20150921,20181231
77089,1,1,1,1,1,0,0,20150921,20181231
77090,1,1,1,1,1,1,1,20150921,20181231
77091,1,1,1,1,1,0,0,20151001,20221231
77092,0,0,1,0,1,0,0,20151001,20221231
77135,1,1,1,1,1,1,1,20150921,20181231
77136,1,1,1,1,1,0,0,20150921,20181231
77149,1,1,1,1,1,0,0,20150920,20200919
77150,1,1,1,1,1,0,0,20150920,20200919
77151,1,1,1,1,1,0,0,20150920,20200919
77204,1,1,1,1,1,0,0,20150922,20200921
77205,1,1,1,1,1,0,0,20150922,20200921
77211,1,1,1,1,1,0,0,20150922,20200921
77212,1,1,1,1,1,0,0,20150922,20200921
77213,1,1,1,1,1,0,0,20150922,20200921
77479,0,0,0,0,0,1,0,20150920,20200919
77480,0,0,0,0,0,1,0,20150920,20200919
77481,0,0,0,0,0,1,0,20150920,20200919
77753,0,0,0,0,1,0,1,20151010,20181020
77754,1,1,1,1,0,0,0,20151010,20181020
77902,1,1,1,1,1,0,0,20151010,20201009
77903,1,1,1,1,1,0,0,20151010,20201009
77904,1,1,1,1,1,0,0,20151010,20201009
77905,1,1,1,1,1,0,0,20151010,20201009
77906,1,1,1,1,1,0,0,20151010,20201009
77908,1,1,1,1,1,0,0,20151010,20201009
77909,0,0,0,0,0,1,1,20151010,20201009
77910,0,0,0,0,0,1,1,20151010,20201009
77912,0,0,0,0,0,1,1,20151010,20201009
77913,0,0,0,0,0,1,1,20151010,20201009
77914,0,0,0,0,0,1,1,20151010,20201009
77922,0,0,0,0,0,1,1,20151010,20201009
78121,1,1,1,1,1,1,1,20151101,20201031
78156,1,1,1,1,1,0,0,20171030,20171223
78238,1,1,1,1,1,1,0,20151101,20221231
78239,1,1,1,1,1,1,0,20151101,20221231
78240,1,1,1,1,1,0,0,20151101,20221231
78246,0,0,0,0,0,0,1,20151101,20221231
78247,0,1,1,0,1,0,0,20151101,20221231
78248,0,0,0,0,0,1,0,20151101,20221231
78249,1,0,1,1,0,0,0,20151101,20221231
78250,0,0,0,0,0,1,1,20151101,20221231
78316,1,1,1,1,1,0,0,20151109,20221231
78318,1,1,1,1,1,0,0,20151109,20221231
78357,1,1,1,1,1,1,0,20151109,20221231
78359,1,1,1,1,1,1,0,20151109,20221231
78414,1,1,1,1,1,0,0,20151109,20221231
78419,0,0,0,0,0,1,1,20151109,20221231
78443,1,1,1,1,1,0,0,20151021,20211231
78572,0,0,0,0,0,1,1,20151101,20181101
78573,0,0,0,0,0,1,1,20151101,20181101
78761,1,1,1,1,1,0,0,20160101,20181101
78762,1,1,1,1,1,0,0,20160101,20181101
78763,1,1,1,1,1,0,0,20160101,20181101
78764,1,1,1,1,1,0,0,20160101,20181101
78765,1,1,1,1,1,0,0,20160101,20181101
78802,1,1,1,1,1,1,1,20151207,20221231
78824,1,1,1,1,1,1,1,20151207,20221231
78849,1,1,1,1,1,1,1,20151207,20221231
78856,1,1,1,1,1,1,1,20151207,20221231
78859,1,1,1,1,1,1,1,20151207,20221231
78860,1,1,1,1,1,0,0,20151207,20221231
78864,1,1,1,1,1,1,1,20151123,20201122
78866,1,1,1,1,1,1,1,20151123,20201122
79111,1,1,1,1,1,1,1,20151215,20201214
79171,1,1,1,1,1,1,0,20151126,20180210
79172,1,1,1,1,1,1,1,20151126,20180210
79223,0,0,0,0,1,0,1,20160209,20210208
79224,1,1,1,1,1,0,0,20151207,20221231
79417,0,0,0,0,0,0,1,20151201,20240331
79418,0,0,0,0,0,1,0,20151201,20240331
79457,1,1,1,1,1,0,0,20151207,20221231
79459,1,1,1,1,1,1,1,20151207,20221231
79465,1,1,1,1,1,0,0,20151201,20240331
79466,1,1,1,1,1,1,1,20151201,20240930
79474,1,1,1,1,1,0,0,20151207,20221231
79493,1,1,1,1,1,1,1,20151218,20201217
79520,1,1,1,1,1,0,0,20151207,20221231
79521,0,1,0,0,0,0,0,20151207,20221231
79550,1,1,1,1,1,0,0,20151228,20221231
79551,1,1,1,1,1,0,0,20151228,20221231
79552,0,1,0,0,0,0,0,20151207,20221231
79554,0,0,0,1,0,0,0,20151207,20221231
79555,0,0,0,1,0,0,0,20151207,20221231
79556,1,0,0,0,0,0,0,20151207,20221231
79557,1,0,0,0,0,0,0,20151207,20221231
79561,1,1,1,1,1,0,0,20151207,20221231
79565,1,1,1,1,1,0,0,20151207,20221231
79569,0,1,0,0,0,0,0,20151207,20221231
79570,0,0,0,1,0,0,0,20151207,20221231
79571,0,1,0,0,0,0,0,20151207,20221231
79572,0,0,0,1,0,0,0,20151207,20221231
79661,1,1,1,1,1,0,0,20151201,20181231
79662,1,1,1,1,1,1,1,20151201,20181231
79665,0,0,0,0,0,0,1,20151201,20181231
79666,1,1,1,1,1,1,1,20151201,20181231
79684,0,0,0,0,0,1,0,20160101,20181101
79685,0,0,0,0,0,1,0,20160101,20181101
79686,0,0,0,0,0,1,0,20160101,20181101
79724,1,1,1,1,1,1,1,20160201,20190430
79855,1,1,1,1,1,1,1,20160305,20210304
79929,1,1,1,1,1,0,1,20160201,20221231
79930,0,1,0,0,0,0,0,20160201,20221231
79936,1,1,1,1,1,0,0,20151213,20181101
79973,1,1,1,1,1,1,1,20160101,20221231
79974,1,1,1,1,1,1,1,20160101,20221231
79987,1,1,1,1,1,1,1,20160101,20221231
79988,0,0,0,0,0,0,1,20160301,20240229
79999,1,1,1,1,1,0,0,20160301,20240229
80000,1,1,1,1,1,1,1,20160201,20221231
80001,1,1,1,1,1,1,1,20160201,20221231
80055,1,1,1,1,1,0,0,20160201,20221231
80122,1,1,1,1,1,0,0,20160101,20200129
80123,0,1,0,0,1,0,0,20160101,20200129
80124,0,0,0,0,0,0,1,20160101,20200129
80125,1,1,1,1,1,0,1,20160101,20200129
80177,1,1,1,1,1,1,0,20160401,20180331
80179,0,0,0,0,0,0,1,20160401,20180331
80181,1,1,1,1,1,1,0,20160201,20221231
80277,1,1,1,1,1,1,0,20160201,20221231
80426,1,1,1,1,0,1,1,20160201,20221231
80427,0,0,0,0,1,0,0,20160201,20221231
80428,1,1,1,1,1,1,1,20160201,20221231
80429,0,1,0,1,0,0,0,20160201,20221231
80430,0,1,0,1,0,0,0,20160201,20221231
80431,1,1,1,1,1,0,0,20160101,20181101
80432,1,1,1,1,1,0,0,20160101,20181101
80433,1,1,1,1,1,0,0,20160101,20181101
80434,1,1,1,1,1,0,0,20160101,20181101
80435,1,1,1,1,1,0,0,20160101,20181101
80436,1,1,1,1,1,0,0,20160101,20181101
80437,1,1,1,1,1,0,0,20160101,20181101
80438,1,1,1,1,1,0,0,20160101,20181101
80439,1,1,1,1,1,0,0,20160101,20181101
80440,1,1,1,1,1,0,0,20160101,20181101
80441,0,0,0,0,0,1,0,20160101,20181101
80442,0,0,0,0,0,1,0,20160101,20181101
80443,0,0,0,0,0,1,0,20160101,20181101
80444,0,0,0,0,0,1,0,20160101,20181101
80445,0,0,0,0,0,1,0,20160101,20181101
80446,0,0,0,0,0,1,0,20160101,20181101
80447,0,0,0,0,0,0,1,20160101,20181101
80448,0,0,0,0,0,0,1,20160101,20181101
80449,0,0,0,0,0,0,1,20160101,20181101
80450,0,0,0,0,0,0,1,20160101,20181101
80451,0,0,0,0,0,0,1,20160101,20181101
80452,0,0,0,0,0,0,1,20160101,20181101
80454,1,1,1,1,1,1,0,20160201,20221231
80455,1,1,1,1,1,0,0,20160201,20221231
80472,1,1,1,1,1,0,0,20160201,20221231
80477,1,1,1,1,1,0,0,20160201,20221231
80486,1,1,1,1,1,0,0,20160201,20221231
80488,1,1,1,1,1,1,1,20160201,20221231
80492,1,1,1,1,1,0,0,20160201,20221231
80546,0,0,0,0,1,0,0,20171101,20171130
80547,0,0,0,0,0,0,1,20171101,20171130
80548,0,0,1,0,0,0,0,20171101,20171130
80550,1,1,1,1,1,1,1,20160201,20210131
80551,1,1,1,1,1,1,1,20160201,20210131
80651,1,1,1,1,1,0,0,20150831,20181101
80652,0,0,0,0,0,1,0,20150831,20181101
80653,0,0,0,0,0,0,1,20150831,20181101
80710,0,0,1,0,0,0,0,20160201,20221231
80718,1,1,1,1,1,0,0,20160111,20181101
80719,1,1,1,1,1,1,1,20160501,20210430
80730,1,1,1,1,1,0,0,20160201,20221231
80745,1,1,1,1,1,0,0,20140601,20230630
80750,0,0,0,0,1,1,1,20160125,20171129
80757,1,1,1,1,1,1,0,20160201,20221231
80759,1,1,1,1,1,1,1,20160201,20221231
80761,1,1,1,1,1,0,0,20160201,20221231
80770,1,1,1,1,1,1,1,20160201,20221231
80771,1,1,1,1,1,1,1,20160201,20221231
80772,1,1,1,1,1,1,1,20160201,20221231
80773,1,1,1,1,1,0,0,20160110,20181231
80791,1,1,1,1,1,0,0,20160111,20181101
80792,1,1,1,1,1,1,1,20160201,20221231
80793,1,1,1,1,1,0,0,20160111,20181101
80794,1,1,1,1,1,1,1,20160201,20221231
80795,1,1,1,1,1,1,1,20160201,20221231
80796,1,0,1,0,1,0,0,20160201,20221231
80798,1,1,1,1,1,0,0,20160201,20221231
80799,0,0,0,0,0,1,1,20160201,20221231
80812,0,0,0,0,0,0,1,20160118,20180626
80813,1,1,1,1,1,1,1,20160118,20180106
80814,1,1,1,1,1,1,0,20160118,20180106
80822,1,1,1,1,1,1,1,20160201,20190430
80873,1,1,1,1,1,1,0,20160201,20221231
80877,1,1,1,1,1,1,0,20160101,20200531
80878,1,1,1,1,1,1,0,20160101,20200531
80879,1,1,1,1,1,1,0,20160101,20200531
80880,1,1,1,1,1,1,0,20160101,20200531
80881,1,1,1,1,1,1,0,20160101,20200531
80882,1,1,1,1,1,1,0,20160101,20200531
80883,1,1,1,1,1,1,0,20160101,20200531
80884,1,1,1,1,1,1,0,20160101,20200531
80885,1,1,1,1,1,1,0,20160101,20200531
80886,1,1,1,1,1,1,0,20160101,20200531
80894,1,1,1,1,1,0,0,20160101,20200531
80895,1,1,1,1,1,0,0,20160101,20200531
80896,1,1,1,1,1,0,0,20160101,20200531
80897,1,1,1,1,1,0,0,20160101,20200531
80898,1,1,1,1,1,0,0,20160101,20200531
80899,1,1,1,1,1,0,0,20160101,20200531
80900,1,1,1,1,1,0,0,20160101,20200531
80901,1,1,1,1,1,0,0,20160101,20200531
80902,1,1,1,1,1,0,0,20160101,20200531
80917,0,0,0,0,0,0,1,20170901,20180611
80918,0,0,0,0,0,1,0,20170901,20180611
80978,1,1,1,1,1,1,1,20160128,20171231
80979,1,1,1,1,1,1,1,20160128,20171231
80997,1,1,1,1,1,1,1,20160128,20171231
81001,1,1,1,1,1,1,1,20160201,20190731
81012,1,1,1,1,1,1,1,20160201,20180214
81019,0,0,0,1,0,0,0,20160201,20181101
81020,1,1,1,0,1,1,0,20160201,20181101
81030,1,1,1,1,1,0,0,20160201,20181101
81033,1,1,0,1,1,0,0,20160201,20221231
81037,0,0,1,0,0,0,0,20160201,20221231
81043,1,1,1,1,1,1,1,20160201,20181101
81063,1,1,1,1,1,1,0,20160201,20181101
81067,1,1,1,1,1,0,0,20171030,20171222
81068,0,0,0,0,0,0,1,20160201,20181101
81089,1,1,1,1,0,0,0,20171030,20171222
81090,0,0,0,0,1,0,0,20171030,20171222
81125,0,1,0,0,0,0,0,20160901,20181101
81126,0,0,1,0,0,0,0,20160901,20181101
81127,0,0,0,1,0,0,0,20160901,20181101
81365,1,1,1,1,1,0,0,20170901,20181101
81366,1,1,1,1,1,0,0,20170901,20181101
81383,1,1,1,1,1,1,0,20160201,20210131
81384,1,1,1,1,1,1,0,20150201,20211231
81386,1,1,1,1,1,1,0,20160201,20210131
81410,1,1,1,1,1,1,0,20171016,20180430
81425,0,1,0,1,0,1,1,20171016,20180430
81470,1,1,1,1,1,0,0,20160601,20181101
81471,1,1,1,1,1,0,0,20160601,20181101
81472,1,1,1,1,1,0,0,20160601,20181101
81474,1,1,1,1,1,0,0,20160601,20181101
81475,1,1,1,1,1,0,0,20160601,20181101
81476,1,1,1,1,1,0,0,20160601,20181101
81477,1,1,1,1,1,0,0,20160601,20181101
81510,1,1,1,1,1,1,1,20160401,20221231
81545,1,1,1,1,1,0,0,20160502,20181101
81546,1,1,1,1,1,0,0,20160502,20181101
81547,1,1,1,1,1,0,0,20160502,20181101
81548,1,1,1,1,1,0,0,20160502,20181101
81549,0,0,0,0,0,1,1,20160502,20181101
81550,0,0,0,0,0,1,1,20160502,20181101
81551,1,1,1,1,1,0,0,20160401,20221231
81568,1,1,1,1,1,1,0,20160401,20221231
81582,1,1,1,1,1,1,1,20170125,20171231
81602,1,1,1,1,1,0,0,20160502,20181101
81603,1,1,1,1,1,0,0,20160502,20181101
81604,1,1,1,1,1,0,0,20160502,20181101
81605,1,1,1,1,1,0,0,20160502,20181101
81608,1,1,1,1,1,0,0,20160401,20221231
81618,0,0,0,0,0,0,1,20160301,20240229
81620,1,1,1,1,1,0,0,20160208,20181101
81621,1,1,1,1,1,0,0,20160208,20181101
81657,0,0,0,0,0,1,1,20160208,20181101
81688,1,1,1,1,1,0,0,20160209,20181101
81689,1,1,1,1,1,0,0,20160209,20181101
81817,1,1,1,1,1,1,1,20160219,20181231
81818,0,0,0,0,0,1,1,20160219,20181231
81819,1,1,1,1,1,0,0,20160219,20181231
81820,1,1,1,1,1,1,1,20160219,20181231
81833,1,1,1,1,1,0,0,20160301,20221231
81834,1,1,1,1,1,0,0,20160301,20221231
81835,1,1,1,1,1,0,0,20160301,20221231
81848,1,1,1,1,1,0,0,20160417,20181101
81849,1,1,1,1,1,0,0,20160417,20181101
81852,0,0,0,0,0,1,1,20160417,20181101
81853,0,0,0,0,0,1,1,20160417,20181101
81856,0,0,0,0,1,0,0,20140601,20211231
81857,0,0,0,0,0,0,1,20140601,20211231
81868,0,1,0,0,0,0,0,20160901,20221231
81901,0,0,0,0,0,0,1,20150101,20171231
81949,1,1,1,1,1,1,1,20160303,20190731
81950,1,1,1,1,1,1,1,20160303,20190731
81951,1,1,1,1,1,1,1,20160303,20190731
81952,1,1,1,1,1,1,1,20160303,20180413
81982,0,0,0,0,0,0,1,20170127,20181101
82036,1,1,1,1,1,1,1,20160404,20210403
82037,1,1,1,1,1,1,1,20160304,20210208
82048,0,0,0,0,0,1,1,20160401,20181101
82064,1,1,1,1,1,0,0,20160401,20181101
82065,0,0,0,0,0,1,1,20160401,20181101
82066,1,1,1,1,1,0,0,20160401,20181101
82067,1,1,1,1,1,0,0,20160401,20181101
82068,1,1,1,1,1,0,0,20160401,20181101
82069,0,0,0,0,0,1,1,20160401,20181101
82070,0,0,0,0,0,1,1,20160401,20181101
82091,1,1,1,1,1,0,0,20160401,20181101
82092,0,0,0,0,0,1,1,20160401,20181101
82093,1,1,1,1,1,0,0,20160401,20181101
82094,1,1,1,1,1,0,0,20160401,20181101
82095,0,0,0,0,0,1,1,20160401,20181101
82102,1,1,1,1,1,0,0,20160401,20181101
82103,0,0,0,0,0,1,1,20160401,20181101
82110,1,1,1,1,1,0,0,20160401,20181101
82111,0,0,0,0,0,1,1,20160401,20181101
82115,1,1,1,1,1,0,0,20160401,20181101
82168,1,1,1,1,1,0,0,20160307,20240229
82169,1,1,1,1,1,1,1,20160318,20171129
82177,1,1,1,1,1,0,0,20160315,20220331
82178,0,0,0,0,0,0,1,20160315,20220331
82184,0,0,0,0,0,1,0,20160328,20171231
82185,0,0,0,0,0,1,0,20160328,20171231
82186,0,0,0,0,0,1,0,20160328,20171231
82187,0,0,0,0,0,1,0,20160328,20171231
82188,1,1,1,1,1,0,0,20160328,20171231
82189,1,1,1,1,1,1,0,20160328,20171231
82197,1,1,1,1,1,0,0,20160404,20181101
82200,1,1,1,1,1,1,1,20160404,20181101
82201,0,0,0,1,1,1,1,20160401,20221231
82202,1,1,1,1,1,0,0,20170901,20180611
82204,1,1,1,1,1,0,0,20160401,20221231
82205,1,1,1,1,1,0,0,20160404,20181101
82206,1,1,1,1,1,0,0,20160404,20181101
82248,0,1,0,0,0,0,0,20160314,20240229
82249,1,1,1,1,1,0,0,20160314,20240229
82251,0,1,0,0,0,0,0,20160314,20240229
82273,1,1,1,1,1,0,0,20160314,20240229
82286,1,1,1,1,1,0,0,20171101,20181101
